,loss,iou,dice_coef,val_loss,val_iou,val_dice_coef
0,0.984968900680542,0.007646652404218912,0.0150311179459095,0.985504150390625,0.00733382161706686,0.01449582353234291
1,0.9770557880401611,0.011170940473675728,0.021743152290582657,0.988994836807251,0.005570163019001484,0.011005166918039322
2,0.9724246263504028,0.015443280339241028,0.029904596507549286,0.984235405921936,0.00798695906996727,0.015764571726322174
3,0.9642112255096436,0.018662570044398308,0.036096762865781784,0.9835328459739685,0.00834975577890873,0.01646716333925724
4,0.954706072807312,0.022945847362279892,0.04410995915532112,0.9847207069396973,0.007753681391477585,0.015279307030141354
5,0.9463117718696594,0.026759926229715347,0.05099841207265854,0.9858964085578918,0.007151583209633827,0.014103609137237072
6,0.9309846758842468,0.0373338907957077,0.07085622102022171,0.9883249402046204,0.005916465073823929,0.011675053276121616
7,0.916811466217041,0.04214169830083847,0.07935328781604767,0.9827873706817627,0.00874569732695818,0.01721261441707611
8,0.9077456593513489,0.04857413098216057,0.09096652269363403,0.9814155697822571,0.009472153149545193,0.01858440786600113
9,0.9019269347190857,0.05040460079908371,0.09382228553295135,0.9837633371353149,0.008279846981167793,0.0162366833537817
10,0.8885203003883362,0.05764668434858322,0.10724060237407684,0.9691075086593628,0.01580190658569336,0.030892502516508102
11,0.8861381411552429,0.05811392888426781,0.10768425464630127,0.9551926851272583,0.02307930588722229,0.0448073148727417
12,0.8806766867637634,0.06255118548870087,0.11523853987455368,0.9509007930755615,0.025350216776132584,0.04909922555088997
13,0.8583158850669861,0.08816640824079514,0.15733987092971802,0.9729509949684143,0.013794980011880398,0.027049005031585693
14,0.8771170377731323,0.07318443059921265,0.13240982592105865,0.9688925743103027,0.01594512164592743,0.03110744059085846
15,0.8630571365356445,0.07104944437742233,0.1296013742685318,0.9580647945404053,0.021553728729486465,0.04193519800901413
16,0.8426200747489929,0.08361309766769409,0.15083715319633484,0.9344918727874756,0.03404320403933525,0.06550809741020203
17,0.8374736309051514,0.09022741764783859,0.16252641379833221,0.9576714634895325,0.02178003080189228,0.04232856258749962
18,0.8222370743751526,0.10026448220014572,0.1786944568157196,0.9339367151260376,0.03443675488233566,0.0660632774233818
19,0.813616156578064,0.1102050319314003,0.19455772638320923,0.9329260587692261,0.03488539159297943,0.06707397103309631
20,0.8157301545143127,0.09763549268245697,0.1740206629037857,0.9311021566390991,0.03591082990169525,0.06889781355857849
21,0.8007599711418152,0.10700751841068268,0.18908396363258362,0.9415467381477356,0.030276112258434296,0.05845324695110321
22,0.7871747016906738,0.11589193344116211,0.2014911025762558,0.9079246520996094,0.04854205995798111,0.09207537770271301
23,0.7741633653640747,0.12931014597415924,0.2250370979309082,0.8482100367546082,0.08269546926021576,0.15178994834423065
24,0.7757221460342407,0.12700724601745605,0.22090831398963928,0.9254810214042664,0.03894442692399025,0.07451898604631424
25,0.778798520565033,0.11988833546638489,0.20877842605113983,0.7867916822433472,0.11992136389017105,0.21320830285549164
26,0.7536119222640991,0.1443311870098114,0.24390728771686554,0.8404470086097717,0.08724235743284225,0.15955297648906708
27,0.7650771141052246,0.13467049598693848,0.2333468198776245,0.8550112843513489,0.07858634740114212,0.14498871564865112
28,0.7348872423171997,0.1476871818304062,0.2505331337451935,0.82032710313797,0.09973416477441788,0.17967289686203003
29,0.7160861492156982,0.16011904180049896,0.26886123418807983,0.7616492509841919,0.1362685114145279,0.2383507639169693
30,0.7184887528419495,0.16961756348609924,0.2847820222377777,0.8836808204650879,0.062497325241565704,0.1163192093372345
31,0.7376086115837097,0.17481930553913116,0.2851580083370209,0.8426512479782104,0.08578236401081085,0.15734878182411194
32,0.6975728273391724,0.17273087799549103,0.2874332666397095,0.7400080561637878,0.15085111558437347,0.25999194383621216
33,0.670496940612793,0.2071266919374466,0.33651748299598694,0.8271217942237854,0.09619887918233871,0.1728781908750534
34,0.6716412901878357,0.20148570835590363,0.32835862040519714,0.6334069967269897,0.22567686438560486,0.36659297347068787
