,loss,iou,dice_coef,val_loss,val_iou,val_dice_coef
0,0.9899296164512634,0.005110240541398525,0.01007043942809105,0.9961043000221252,0.0019977667834609747,0.003895693924278021
1,0.9858604669570923,0.00805874913930893,0.015763720497488976,0.9952086210250854,0.0024441792629659176,0.0047913603484630585
2,0.9847381711006165,0.00772289140149951,0.015107664279639721,0.9919250011444092,0.004093692172318697,0.008074993267655373
3,0.9818249344825745,0.009178509004414082,0.017943575978279114,0.9903734922409058,0.004872416146099567,0.009626499377191067
4,0.9806734323501587,0.009476340375840664,0.01847904920578003,0.988474428653717,0.005834849551320076,0.011525546200573444
5,0.9771969318389893,0.011618195101618767,0.02259402722120285,0.9900503754615784,0.005040410906076431,0.00994961429387331
6,0.9755853414535522,0.011903062462806702,0.023138124495744705,0.9880975484848022,0.006027021910995245,0.011902435682713985
7,0.9735797047615051,0.014626683667302132,0.028380416333675385,0.9922282099723816,0.003945816773921251,0.007771792355924845
8,0.9708728790283203,0.014370942488312721,0.02785351872444153,0.9906505346298218,0.004745719954371452,0.009349475614726543
9,0.971940279006958,0.01371900923550129,0.02659507654607296,0.9863554835319519,0.00692186551168561,0.013644539751112461
10,0.9691532254219055,0.015208551660180092,0.029455427080392838,0.9894744753837585,0.005344900768250227,0.010525504127144814
11,0.9671720862388611,0.016105258837342262,0.031146937981247902,0.9856904745101929,0.007264331448823214,0.014309543184936047
12,0.9643232226371765,0.019196106120944023,0.037134453654289246,0.9834111332893372,0.008423566818237305,0.01658889465034008
13,0.9675385355949402,0.01588987186551094,0.030775023624300957,0.9814856648445129,0.009419725276529789,0.018514322116971016
14,0.9626249074935913,0.02029941976070404,0.03917064890265465,0.9858113527297974,0.007216632831841707,0.014188620261847973
15,0.9654392600059509,0.020900482311844826,0.04005433991551399,0.9815355539321899,0.009393800981342793,0.018464423716068268
16,0.9629191160202026,0.018280355259776115,0.03529618680477142,0.9797232151031494,0.010323031805455685,0.020276805385947227
17,0.9603492617607117,0.020431891083717346,0.039650630205869675,0.978468656539917,0.010967403650283813,0.021531319245696068
18,0.9595043063163757,0.019938215613365173,0.038403578102588654,0.9838843941688538,0.00821149442344904,0.01611562818288803
19,0.9563090205192566,0.021938031539320946,0.04225429520010948,0.9841321110725403,0.008095785044133663,0.01586790755391121
20,0.958308219909668,0.025221852585673332,0.04807965084910393,0.9807658791542053,0.009830745868384838,0.019234145060181618
21,0.955929696559906,0.022616034373641014,0.043462108820676804,0.989687979221344,0.005317281931638718,0.010312032885849476
22,0.9492578506469727,0.025833819061517715,0.04960525408387184,0.9904645681381226,0.004934667143970728,0.009535456076264381
23,0.9574472904205322,0.0241542961448431,0.04622123762965202,0.9725331664085388,0.014104876667261124,0.027466854080557823
24,0.9517772197723389,0.024358056485652924,0.04672055318951607,0.9609518051147461,0.020083626732230186,0.03904818743467331
25,0.948296844959259,0.028135880827903748,0.053725093603134155,0.958219587802887,0.021509993821382523,0.041780438274145126
26,0.9469592571258545,0.02668316476047039,0.051076117902994156,0.953079879283905,0.024226393550634384,0.04692009836435318
27,0.943119466304779,0.02844555675983429,0.05426014959812164,0.9512730240821838,0.025159046053886414,0.04872695729136467
28,0.9474756121635437,0.026243707165122032,0.050230275839567184,0.9551256895065308,0.02315099909901619,0.04487431049346924
29,0.9417784214019775,0.02894868701696396,0.055208805948495865,0.9657431244850159,0.017671775072813034,0.03425685316324234
30,0.9392566680908203,0.030671527609229088,0.05846809968352318,0.9463356733322144,0.027828557416796684,0.05366434529423714
31,0.9441300630569458,0.02793966606259346,0.053441621363162994,0.958041787147522,0.02167951501905918,0.04195823520421982
32,0.939428448677063,0.03166468068957329,0.060353003442287445,0.9596514105796814,0.020849507302045822,0.040348589420318604
