Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
310,0.14977159947156904,0.0148039252261359,0.745689195394516,0.02412532138749859,0.8497716009616851,0.017423791737415997,0.2414821624755859,0.06455394441939284,0.6172847896814346,0.07735025256898741,0.758517837524414,0.06455394441939286
311,0.15360934585332867,0.017496736712155302,0.7354929029941559,0.03105776600841492,0.8400726318359375,0.02334893547536009,0.21970658302307125,0.051035287315942555,0.6447110056877137,0.06815619076689029,0.7802934169769287,0.05103528731594255
312,0.1489841222763061,0.018099071789523975,0.7430313646793365,0.03232190032378423,0.8476622462272644,0.024579377733537588,0.22295436263084412,0.05408373563445721,0.6408877372741699,0.07138365094204163,0.7770456373691559,0.0540837356344572
313,0.15063256472349162,0.015654629844669678,0.7462330758571625,0.02396634270608303,0.8501303851604461,0.01868966918455174,0.2309047937393188,0.07286432406170594,0.6320654004812241,0.09229982065922569,0.7690952062606812,0.07286432406170595
314,0.1505046740174293,0.01462121957428955,0.7439983725547791,0.02423210504711267,0.8486400663852691,0.016808377650939576,0.23478113412857052,0.07581642214850143,0.6285947144031525,0.09828427240194597,0.7652188658714294,0.0758164221485014
315,0.14734486341476435,0.012605925480437947,0.7474725306034088,0.019729585971829174,0.8520811498165131,0.013610228082922005,0.23711087107658382,0.06511956798081917,0.6231470555067062,0.08017600702061838,0.7628891289234161,0.06511956798081917
316,0.1497036576271057,0.012386050003888217,0.7412605702877044,0.018262012707327947,0.8474767804145813,0.01264199731215285,0.25020837187767025,0.04475668223731419,0.6043812930583954,0.05657825512409736,0.7497916281223297,0.04475668223731419
317,0.14980263411998743,0.016794131472546506,0.7450688779354095,0.02738143116497734,0.8483081936836243,0.020190069440371425,0.2917872846126556,0.17710593182320075,0.5739506214857102,0.16446936706361942,0.7082127168774605,0.1771059273880052
318,0.15278738439083095,0.028020699785509418,0.738734346628189,0.044855245337376275,0.8437869012355804,0.03498587455052449,0.259727656841278,0.034127741914432866,0.5915341377258301,0.0425583790594006,0.7402723431587219,0.03412774191443286
319,0.16429175585508343,0.02236825693136289,0.7191016912460327,0.034002152598101826,0.82602459192276,0.02716015040349137,0.268328720331192,0.11606624750038153,0.5911255806684494,0.1366421649546018,0.731671279668808,0.11606624750038153
