Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
543,0.19260542094707483,0.02782947085138172,0.7045515358448029,0.0403343398677026,0.80920050740242,0.028637006054583133,0.20125202536582942,0.062060088382026986,0.6707062959671021,0.08228668843249609,0.7987479746341706,0.062060088382026986
544,0.18347151577472684,0.0172889782533316,0.7164035260677337,0.028829554034269258,0.8158665359020233,0.02068462219447311,0.21866281032562251,0.08899689127953175,0.6506227612495422,0.1056867575633761,0.7813371896743775,0.08899689127953175
545,0.2017501205205917,0.05501253005798577,0.6935799777507782,0.06956025966591879,0.7982498824596405,0.055012531479567195,0.2307940781116485,0.11342569158384394,0.6383540123701096,0.1347141449627533,0.7692059218883515,0.11342569158384391
546,0.15439423173665995,0.03475837445678322,0.7380367040634155,0.049423960301057904,0.8430128514766693,0.036266434154037464,0.2090525925159454,0.07251656459086027,0.6615806102752686,0.09812229117205024,0.7909474074840546,0.07251656459086026
547,0.19246017336845395,0.023935095297143206,0.7080614864826202,0.028863314059328637,0.812350744009018,0.02169471749306674,0.21318339109420775,0.05817087501298061,0.6543320059776306,0.0782920865152973,0.7868166089057922,0.0581708750129806
548,0.17698833793401714,0.027549010243189218,0.7229747176170349,0.03676666014020681,0.82558833360672,0.029280150057164334,0.2058097898960113,0.11549098621606237,0.6731508314609528,0.1338169306935867,0.7941902101039886,0.11549098621606237
549,0.1988681092858314,0.024282848549574226,0.693349951505661,0.03641895611589198,0.7987215518951416,0.030448240642481347,0.20092431306838987,0.061756069279484974,0.670940500497818,0.08285779924864012,0.7990756869316101,0.06175606927948497
550,0.19492902755737304,0.032717648883240455,0.6941330194473266,0.043269971685808574,0.8007598519325256,0.03008593333066338,0.2059972286224365,0.044524121122275585,0.662472152709961,0.05849815456496042,0.7940027713775635,0.044524121122275606
551,0.18972387611865993,0.02642066426247798,0.7120490133762359,0.03100330162206103,0.8151562213897705,0.023905342382637335,0.2087221503257751,0.07143497383865109,0.6619205862283707,0.09472027625347822,0.7912778496742249,0.07143497383865106
552,0.17980113029479974,0.016346982408986233,0.7041310787200927,0.02861768512154585,0.8089039862155915,0.02454972305210045,0.19520664215087888,0.055575797839446335,0.6783463895320893,0.07450175208667426,0.8047933578491211,0.05557579783944635
553,0.1818295761942863,0.015590899863856764,0.71686772108078,0.023132884297690406,0.8199228048324585,0.015810089903204202,0.20776011943817135,0.053126979981548805,0.6610833287239075,0.07382250835306012,0.7922398805618286,0.05312697998154879
554,0.18065489232540125,0.017266121026697983,0.7150602459907531,0.0245774765553809,0.8207060515880584,0.017535943917297306,0.23043358922004695,0.09044255573845804,0.6355480581521988,0.1123607975179569,0.769566410779953,0.09044255573845804
555,0.17654246538877483,0.02080423752744928,0.7121946692466736,0.037008741513297985,0.810862809419632,0.03454743055812495,0.2849273562431335,0.25380008390785247,0.5969209232367575,0.2174566160771271,0.7150726416613906,0.2538000904248788
556,0.18207407742738718,0.019468097189638708,0.7233891665935517,0.025075262199902554,0.8215519845485687,0.019999854995194532,0.1990130841732025,0.050327094764593724,0.6726506233215332,0.06812959528425747,0.8009869158267975,0.05032709476459373
557,0.1758200496435165,0.013441734706611431,0.7261380076408386,0.02124316170501758,0.8272960364818573,0.013243691189066955,0.17978051900863645,0.04253580937524263,0.6989548027515411,0.060903007559329925,0.8202194809913635,0.04253580937524263
558,0.17328055202960965,0.02097458530579705,0.7313263714313507,0.02634068215444695,0.8297499656677246,0.022201720511690254,0.1831427097320556,0.040990149831285634,0.6941795647144318,0.05674118537002284,0.8168572902679443,0.04099014983128565
